0,1200
0.1,1200
0.2,1200
0.3,1200
0.4,1200
0.5,1200
0.6,1200
0.7,1200
0.8,1200
0.9,1200
1,1200
1.1,1200
1.2,1200
1.3,1200
1.4,1200
1.5,1200
1.6,1200
1.7,1200
1.8,1200
1.9,1200
2,1200
2.1,1200
2.2,1200
2.3,1200
2.4,1200
2.5,1200
2.6,1200
2.7,1200
2.8,1200
2.9,1200
3,1200
3.1,1200
3.2,1200
3.3,1200
3.4,1200
3.5,1200
3.6,1200
3.7,1200
3.8,1200
3.9,1200
4,1200
4.1,1200
4.2,1200
4.3,1200
4.4,1200
4.5,1200
4.6,1200
4.7,1200
4.8,1200
4.9,1200
5,1200
5.1,1200
5.2,1200
5.3,1200
5.4,1200
5.5,1200
5.6,1200
5.7,1200
5.8,1200
5.9,1200
6,1200
6.1,1200
6.2,1200
6.3,1200
6.4,1200
6.5,1200
6.6,1200
6.7,1200
6.8,1200
6.9,1200
7,1200
7.1,1200
7.2,1200
7.3,1200
7.4,1200
7.5,1200
7.6,1200
7.7,1200
7.8,1200
7.9,1200
8,1200
8.1,1200
8.2,1200
8.3,1200
8.4,1200
8.5,1200
8.6,1200
8.7,1200
8.8,1200
8.9,1200
9,1200
9.1,1200
9.2,1200
9.3,1200
9.4,1200
9.5,1200
9.6,1200
9.7,1200
9.8,1200
9.9,1200
10,1200
10.1,1200
10.2,1200
10.3,1200
10.4,1200
10.5,1200
10.6,1200
10.7,1200
10.8,1200
10.9,1200
11,1200
11.1,1200
11.2,1200
11.3,1200
11.4,1200
11.5,1200
11.6,1200
11.7,1200
11.8,1200
11.9,1200
12,1200
12.1,1200
12.2,1200
12.3,1200
12.4,1200
12.5,1200
12.6,1200
12.7,1200
12.8,1200
12.9,1200
13,1200
13.1,1200
13.2,1200
13.3,1200
13.4,1200
13.5,1200
13.6,1200
13.7,1200
13.8,1200
13.9,1200
14,1200
14.1,1200
14.2,1200
14.3,1200
14.4,1200
14.5,1200
14.6,1200
14.7,1200
14.8,1200
14.9,1200
15,1200
15.1,1200
15.2,1200
15.3,1200
15.4,1200
15.5,1200
15.6,1200
15.7,1200
15.8,1200
15.9,1200
16,1200
16.1,1200
16.2,1200
16.3,1200
16.4,1200
16.5,1200
16.6,1200
16.7,1200
16.8,1200
16.9,1200
17,1200
17.1,1200
17.2,1200
17.3,1200
17.4,1200
17.5,1200
17.6,1200
17.7,1200
17.8,1200
17.9,1200
18,1200
18.1,1200
18.2,1200
18.3,1200
18.4,1200
18.5,1200
18.6,1200
18.7,1200
18.8,1200
18.9,1200
19,1200
19.1,1200
19.2,1200
19.3,1200
19.4,1200
19.5,1200
19.6,1200
19.7,1200
19.8,1200
19.9,1200
20,1200
20.1,1200
20.2,1200
20.3,1200
20.4,1200
20.5,1200
20.6,1200
20.7,1200
20.8,1200
20.9,1200
21,1200
21.1,1200
21.2,1200
21.3,1200
21.4,1200
21.5,1200
21.6,1200
21.7,1200
21.8,1200
21.9,1200
22,1200
22.1,1200
22.2,1200
22.3,1200
22.4,1200
22.5,1200
22.6,1200
22.7,1200
22.8,1200
22.9,1200
23,1200
23.1,1200
23.2,1200
23.3,1200
23.4,1200
23.5,1200
23.6,1200
23.7,1200
23.8,1200
23.9,1200
24,1200
24.1,1200
24.2,1200
24.3,1200
24.4,1200
24.5,1200
24.6,1200
24.7,1200
24.8,1200
24.9,1200
25,1200
25.1,1200
25.2,1200
25.3,1200
25.4,1200
25.5,1200
25.6,1200
25.7,1200
25.8,1200
25.9,1200
26,1200
26.1,1200
26.2,1200
26.3,1200
26.4,1200
26.5,1200
26.6,1200
26.7,1200
26.8,1200
26.9,1200
27,1200
27.1,1200
27.2,1200
27.3,1200
27.4,1200
27.5,1200
27.6,1200
27.7,1200
27.8,1200
27.9,1200
28,1200
28.1,1200
28.2,1200
28.3,1200
28.4,1200
28.5,1200
28.6,1200
28.7,1200
28.8,1200
28.9,1200
29,1200
29.1,1200
29.2,1200
29.3,1200
29.4,1200
29.5,1200
29.6,1200
29.7,1200
29.8,1200
29.9,1200
30,1200
30.1,1200
30.2,1200
30.3,1200
30.4,1200
30.5,1200
30.6,1200
30.7,1200
30.8,1200
30.9,1200
31,1200
31.1,1200
31.2,1200
31.3,1200
31.4,1200
31.5,1200
31.6,1200
31.7,1200
31.8,1200
31.9,1200
32,1200
32.1,1200
32.2,1200
32.3,1200
32.4,1200
32.5,1200
32.6,1200
32.7,1200
32.8,1200
32.9,1200
33,1200
33.1,1200
33.2,1200
33.3,1200
33.4,1200
33.5,1200
33.6,1200
33.7,1200
33.8,1200
33.9,1200
34,1200
34.1,1200
34.2,1200
34.3,1200
34.4,1200
34.5,1200
34.6,1200
34.7,1200
34.8,1200
34.9,1200
35,1200
35.1,1200
35.2,1200
35.3,1200
35.4,1200
35.5,1200
35.6,1200
35.7,1200
35.8,1200
35.9,1200
36,1200
36.1,1200
36.2,1200
36.3,1200
36.4,1200
36.5,1200
36.6,1200
36.7,1200
36.8,1200
36.9,1200
37,1200
37.1,1200
37.2,1200
37.3,1200
37.4,1200
37.5,1200
37.6,1200
37.7,1200
37.8,1200
37.9,1200
38,1200
38.1,1200
38.2,1200
38.3,1200
38.4,1200
38.5,1200
38.6,1200
38.7,1200
38.8,1200
38.9,1200
39,1200
39.1,1200
39.2,1200
39.3,1200
39.4,1200
39.5,1200
39.6,1200
39.7,1200
39.8,1200
39.9,1200
40,1200
40.1,1200
40.2,1200
40.3,1200
40.4,1200
40.5,1200
40.6,1200
40.7,1200
40.8,1200
40.9,1200
41,1200
41.1,1200
41.2,1200
41.3,1200
41.4,1200
41.5,1200
41.6,1200
41.7,1200
41.8,1200
41.9,1200
42,1200
42.1,1200
42.2,1200
42.3,1200
42.4,1200
42.5,1200
42.6,1200
42.7,1200
42.8,1200
42.9,1200
43,1200
43.1,1200
43.2,1200
43.3,1200
43.4,1200
43.5,1200
43.6,1200
43.7,1200
43.8,1200
43.9,1200
44,1200
44.1,1200
44.2,1200
44.3,1200
44.4,1200
44.5,1200
44.6,1200
44.7,1200
44.8,1200
44.9,1200
45,1200
45.1,1200
45.2,1200
45.3,1200
45.4,1200
45.5,1200
45.6,1200
45.7,1200
45.8,1200
45.9,1200
46,1200
46.1,1200
46.2,1200
46.3,1200
46.4,1200
46.5,1200
46.6,1200
46.7,1200
46.8,1200
46.9,1200
47,1200
47.1,1200
47.2,1200
47.3,1200
